0.1,5.6,117,-8.2,-637.4
0.1,5.6,116,-8.3,-638.3
0.2,5.2,114,-8.3,-639.3
0.2,5.2,113,-8.4,-640.1
0.3,4.8,111,-8.4,-641
0.4,4.8,109,-8.4,-641.7
0.5,4.4,107,-8.5,-642.4
0.5,4,105,-8.5,-643.1
0.6,4,104,-8.6,-643.8
0.7,3.6,102,-8.6,-644.4
0.8,3.2,100,-8.7,-645
0.9,3.2,98,-8.7,-645.5
0.9,2.8,96,-8.7,-646
1,2.4,94,-8.8,-646.4
1.1,2,91,-8.8,-646.7
1.2,2,89,-8.8,-647
1.3,1.6,87,-8.9,-647.1
1.4,1.2,85,-8.9,-647.2
1.5,1.2,83,-9,-647.2
1.5,0.8,81,-9,-647.1
1.6,0.4,79,-9,-646.9
1.7,0.4,77,-9.1,-646.6
1.8,-0,75,-9.1,-646.3
1.9,-0.4,72,-9.1,-645.9
1.9,-0.8,70,-9.2,-645.4
2,-1.2,68,-9.2,-644.9
2.1,-1.2,66,-9.2,-644.3
2.2,-1.6,64,-9.3,-643.7
2.3,-2,62,-9.3,-643.1
2.4,-2,59,-9.3,-642.4
2.5,-2.4,57,-9.4,-641.7
2.5,-2.8,55,-9.4,-641
2.6,-3.2,53,-9.4,-640.3
2.7,-3.2,51,-9.5,-639.6
2.8,-3.6,49,-9.5,-638.9
2.9,-4,46,-9.5,-638.2
2.9,-4.4,44,-9.5,-637.6
3,-4.4,42,-9.6,-637
3.1,-4.8,40,-9.6,-636.4
3.2,-5.2,37,-9.6,-635.9
3.3,-5.6,35,-9.7,-635.4
3.4,-5.6,33,-9.7,-635
3.5,-6,30,-9.7,-634.5
3.5,-6.4,28,-9.7,-634.1
3.6,-6.8,25,-9.7,-633.7
3.7,-7.2,23,-9.8,-633.3
3.8,-7.6,20,-9.8,-632.9
3.9,-8,18,-9.8,-632.4
4,-8,15,-9.8,-632
4,-8.4,13,-9.8,-631.5
4.1,-8.8,10,-9.9,-631.1
4.2,-9.2,8,-9.9,-630.6
4.3,-9.6,6,-9.9,-630.1
4.3,-10,3,-9.9,-629.5
4.4,-10.4,1,-9.9,-628.9
4.5,-10.4,-1,-9.9,-628.3
4.6,-10.8,-3,-9.9,-627.7
4.6,-11.2,-5,-9.9,-627.1
4.7,-11.2,-7,-9.9,-626.4
4.8,-11.6,-9,-9.9,-625.7
4.9,-11.6,-11,-10,-624.9
4.9,-12,-13,-10,-624.2
5,-12.4,-15,-10,-623.4
5.1,-12.4,-16,-10,-622.6
5.2,-12.8,-18,-10,-621.7
5.2,-12.8,-20,-10,-620.8
5.3,-13.2,-22,-10,-619.8
5.4,-13.6,-23,-10,-618.8
5.4,-13.6,-25,-10,-617.7
5.5,-14,-27,-10,-616.6
5.5,-14,-29,-10,-615.5
5.5,-14.4,-30,-10,-614.3
5.6,-14.8,-32,-10,-613.1
5.6,-14.8,-33,-10,-611.8
5.7,-15.2,-35,-10,-610.4
5.7,-15.2,-36,-10,-609
5.7,-15.6,-38,-10,-607.5
5.8,-15.6,-39,-10,-606
5.8,-15.6,-40,-10,-604.4
5.8,-16,-42,-10,-602.8
5.8,-16,-43,-10,-601.2
5.9,-16.4,-44,-10,-599.5
5.9,-16.4,-45,-10,-597.8
5.9,-16.8,-46,-10,-596
6,-16.8,-47,-10,-594.3
6,-16.8,-48,-9.9,-592.4
6,-16.8,-49,-9.9,-590.6
6,-17.2,-49,-9.9,-588.8
6,-17.2,-50,-9.9,-586.9
6,-17.2,-50,-9.9,-585
6,-17.2,-50,-9.9,-583.1
6,-17.2,-51,-9.9,-581.3
6,-17.2,-51,-9.9,-579.4
6,-17.2,-51,-9.9,-577.5
6,-17.2,-51,-9.8,-575.7
6,-17.2,-51,-9.8,-573.8
6,-17.2,-51,-9.8,-572
6,-17.2,-51,-9.8,-570.1
6,-17.2,-50,-9.8,-568.1
6,-17.2,-50,-9.7,-566.2
6,-17.2,-49,-9.7,-564.2
5.9,-16.8,-49,-9.7,-562.2
5.9,-16.8,-48,-9.7,-560.1
5.9,-16.8,-47,-9.7,-557.9
5.9,-16.8,-47,-9.6,-555.7
5.9,-16.4,-46,-9.6,-553.3
5.9,-16.4,-45,-9.6,-550.9
5.9,-16.4,-44,-9.5,-548.4
5.9,-16,-42,-9.5,-545.8
5.9,-16,-41,-9.5,-543
5.9,-15.6,-40,-9.5,-540.2
5.9,-15.6,-38,-9.4,-537.3
